应用代码,应用名称,应用类型,公司名称,app大小,版本号,更新时间,评分,下载人数,应用介绍,图标,下载地址,爬取时间
C100262783,品刻健康,运动健康,缤刻普锐(北京)科技有限责任公司,42.15MB,1.0.6.1,2019-07-29,score_2,1万次,智能好用的身体成分指数检测App！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/120827ac917643bc9caa88a0de21d896.png,http://appdlc.hicloud.com/dl/appdl/application/apk/12/120827ac917643bc9caa88a0de21d896/com.picoocHealth.1907271630.apk?sign=portal@portal1564388039534&source=portalsite,2019-07-29
C10489534,有车以后汽车报价,汽车,广州有车以后信息科技有限公司,18.10MB,3.36.1,2019-07-29,score_10,346万次,优惠买车，专业新车报价大全，汽车团购，配置解析,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/9994c2eaa7124d6298e4a5afaa94e7ff.png,http://appdlc.hicloud.com/dl/appdl/application/apk/99/9994c2eaa7124d6298e4a5afaa94e7ff/com.youcheyihou.iyoursuv.1907291136.apk?sign=portal@portal1564388040103&source=portalsite,2019-07-29
C100349573,高考真题,教育,合肥巨门信息科技有限公司,23.11MB,1.8.0,2019-07-29,score_9,<10000次,专为一千万高考生服务的app来啦！！！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/e7e1c8dbaf59499183a4c5d375a4a5e4.png,http://appdlc.hicloud.com/dl/appdl/application/apk/e7/e7e1c8dbaf59499183a4c5d375a4a5e4/com.jumen.gaokao.1907261753.apk?sign=portal@portal1564388040664&source=portalsite,2019-07-29
C100940009,货邦邦货主,商务,无锡货邦邦现代物流科技有限公司,10.03MB,1.0.4.product,2019-07-29,score_0,<10000次,货邦邦平台通过整套的物流解决方案，使得平台、车主及货主之间信息得以共同共享。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/50bc4bf1c1dc4a7e9217a0c94dfa0466.png,http://appdlc.hicloud.com/dl/appdl/application/apk/50/50bc4bf1c1dc4a7e9217a0c94dfa0466/com.hbb168.shipper.1907231002.apk?sign=portal@portal1564388041961&source=portalsite,2019-07-29
C10349517,买金网,金融理财,中金鼎晟（北京）电子商务有限公司,34.31MB,3.0.40,2019-07-29,score_8,<10000次,【产品简介】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/a26565260a094ceaa5fc95f8c16ccc17.png,http://appdlc.hicloud.com/dl/appdl/application/apk/a2/a26565260a094ceaa5fc95f8c16ccc17/com.maijinwang.android.1907261944.apk?sign=portal@portal1564388042555&source=portalsite,2019-07-29
C100813337,发才网,商务,上海发才网络信息技术有限公司,35.68MB,1.2.5,2019-07-29,score_6,<10000次,一次扫码，一次分享，终身奖励,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/c73da61ea3304c52bf714675603cee78.png,http://appdlc.hicloud.com/dl/appdl/application/apk/c7/c73da61ea3304c52bf714675603cee78/com.isoftstone.quancai.1907291005.apk?sign=portal@portal1564388043133&source=portalsite,2019-07-29
C100960397,猛犸电动,实用工具,深圳猛犸电动科技有限公司,22.34MB,1.0.2,2019-07-29,score_0,<10000次,实时掌握爱车动态，让骑行更放心；,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/5a50b1c1fe3c4d17ad5c7a1cff1c0ef4.png,http://appdlc.hicloud.com/dl/appdl/application/apk/5a/5a50b1c1fe3c4d17ad5c7a1cff1c0ef4/com.mambike.motorbike.1907262103.apk?sign=portal@portal1564388043730&source=portalsite,2019-07-29
C100747633,江湖抢单宝,实用工具,上饶市合一科技有限公司,10.16MB,2.2,2019-07-29,score_10,<10000次,【信贷经理线上获客神器】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/9b37c4e332974738a59248fb18461caf.png,http://appdlc.hicloud.com/dl/appdl/application/apk/9b/9b37c4e332974738a59248fb18461caf/com.riversbaby.money.1907241833.apk?sign=portal@portal1564388044885&source=portalsite,2019-07-29
C10510008,影宝易,便捷生活,深圳影宝网络科技有限公司,74.79MB,2.2.66,2019-07-29,score_10,6万次,影宝是一批影视人经过两年的摸索孕育出来的，以高效、快速、务实为原则，为影视人解决最棘手、最急切、最实际的问题。资金不足？异地拍摄？器材紧缺？人员不够？调配困难？有了影宝，一切迎刃而解。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/44bf61cccf2c4caeb9b6178e14e24e0e.png,http://appdlc.hicloud.com/dl/appdl/application/apk/44/44bf61cccf2c4caeb9b6178e14e24e0e/com.fengdi.yingbao.1907271546.apk?sign=portal@portal1564388045432&source=portalsite,2019-07-29
C100883129,百佳外卖商家版,美食,青岛秉晨嘉志网络科技有限公司,20.59MB,1.2,2019-07-29,score_0,<10000次,百佳外卖秉承“家庭味道”理念，贯彻精益求精，不忘初心的精神，致力于为2亿用户送去健康、安全、放心的外卖餐品，做中国外卖平台领军者，最终实现让美食合法的在市场流通。百佳外卖品类齐全，商品众多，领先一步。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/28c7aafa3dff41eabcab14127e3db368.png,http://appdlc.hicloud.com/dl/appdl/application/apk/28/28c7aafa3dff41eabcab14127e3db368/com.baijia_sj.1907290957.apk?sign=portal@portal1564388045989&source=portalsite,2019-07-29
C100946463,风涌科技商城,购物比价,武汉风涌科技有限责任公司,4.31MB,1.0.0,2019-07-29,score_0,<10000次,我们时刻关注着软件市场的需求,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/32c2b7a214634d7cbbb13903396d6215.png,http://appdlc.hicloud.com/dl/appdl/application/apk/32/32c2b7a214634d7cbbb13903396d6215/com.dcloud.BABBARSKAUG.1907231426.apk?sign=portal@portal1564388046401&source=portalsite,2019-07-29
C100186613,木木优购,购物比价,介休市木木电子商务有限公司,48.22MB,5.2.0,2019-07-29,score_6,<10000次,这里有好多好玩的，,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/f42fbc0c0ce54d10b34ee2d2cdbbed27.png,http://appdlc.hicloud.com/dl/appdl/application/apk/f4/f42fbc0c0ce54d10b34ee2d2cdbbed27/com.chance.mumuyougou.1907270835.apk?sign=portal@portal1564388048094&source=portalsite,2019-07-29
C100040157,行动商学院,教育,上海智未信息技术有限公司,50.14MB,5.2.2,2019-07-29,score_7,131万次,【行动商学院-实效落地的在线EMBA】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/a7e8f8489b104b71b525f0da6aac0634.png,http://appdlc.hicloud.com/dl/appdl/application/apk/a7/a7e8f8489b104b71b525f0da6aac0634/com.xdjy100.app.fm.1907290900.apk?sign=portal@portal1564388049264&source=portalsite,2019-07-29
C100492879,WorkGo,实用工具,南京讯飞智慧空间信息科技有限公司,34.65MB,2.0.4,2019-07-29,score_2,<10000次,WorkGo是讯飞智慧空间专为园区、办公楼宇场景下打造的一款专业办公生活、服务管理，帮助园区和楼宇运营方降低租务管理成本，提升员工工作效率，提供饮水、考勤、用纸等场景，为员工打造更好的办公环境。员工使用软件进行考勤打卡、购买商品、扫码付费等,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/bf023adefdbc4c1394e6de74cfa6a87d.png,http://appdlc.hicloud.com/dl/appdl/application/apk/bf/bf023adefdbc4c1394e6de74cfa6a87d/com.iworkgo.workgo.1907290946.apk?sign=portal@portal1564388049769&source=portalsite,2019-07-29
C100288471,公考通,教育,南京公小通软件科技有限公司,25.98MB,1.4.2,2019-07-29,score_7,10万次,公考通公务员考试在线题库，在线课程应有尽有,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/aa7f73fc276e40fbb87f200e697ceb6c.png,http://appdlc.hicloud.com/dl/appdl/application/apk/aa/aa7f73fc276e40fbb87f200e697ceb6c/com.xuebao.gwy.1907291358.apk?sign=portal@portal1564388052031&source=portalsite,2019-07-29
C100516401,贝思客试吃,实用工具,上海手乐电子商务股份有限公司,15.98MB,3.1.09,2019-07-29,score_0,<10000次,贝思客蛋糕，精致生活之选！源于德国，初心不改！觊觎百年传统工艺，践行互联网理念，坚持行业创新，颠覆烘焙传统，食尚本来生活，让BEST品项，BEST,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/e5edaea77c124763af35b637de00b248.png,http://appdlc.hicloud.com/dl/appdl/application/apk/e5/e5edaea77c124763af35b637de00b248/foretaste.com.foretaste.1907291103.apk?sign=portal@portal1564388052577&source=portalsite,2019-07-29
C100840329,芝麻作文,教育,上海元趣信息技术有限公司,18.49MB,1.2.7,2019-07-29,score_10,<10000次,芝麻作文是一款提升6-15岁孩子作文分数的,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/1dc1c1fb26e64389a09e4178c3f412e9.png,http://appdlc.hicloud.com/dl/appdl/application/apk/1d/1dc1c1fb26e64389a09e4178c3f412e9/com.yqtec.sesame.composition.1907291001.apk?sign=portal@portal1564388053148&source=portalsite,2019-07-29
C10411901,共享停车,出行导航,广州悦停网络科技有限公司,28.42MB,4.0.2,2019-07-29,score_3,25万次,“共享停车”（Airparking）是广州悦停网络科技有限公司基于停车位共享服务的一款手机应用，是一款利用车位共享解决停车难题的软件,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/ebaf27e0aa7a43e394fc6577ff05105a.png,http://appdlc.hicloud.com/dl/appdl/application/apk/eb/ebaf27e0aa7a43e394fc6577ff05105a/com.airparking.shareparking.1907291142.apk?sign=portal@portal1564388053622&source=portalsite,2019-07-29
C10236098,邻郎,购物比价,河南万安网络技术有限公司,31.01MB,3.1.8,2019-07-29,score_10,<10000次,邻郎App描述：,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/a714771722e54f9ab0cf6c52f1f9b468.png,http://appdlc.hicloud.com/dl/appdl/application/apk/a7/a714771722e54f9ab0cf6c52f1f9b468/com.linlang.app.firstapp.1907291100.apk?sign=portal@portal1564388054133&source=portalsite,2019-07-29
C100141911,范大大,实用工具,上海范海信息科技有限公司,11.53MB,6.0.0,2019-07-29,score_10,<10000次,范大大专注为金融机构、第三方中介机构、终端客户服务的互联网信息资源整合工具。利用互联网工具和大数据，使线上产品和线下渠道资源对接，提供在线产品宣传、需求发布、金融资讯、智能匹配、在线获客等服务。让借款更简单。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/ed71a3177f9f4b709880f572ba053179.png,http://appdlc.hicloud.com/dl/appdl/application/apk/ed/ed71a3177f9f4b709880f572ba053179/net.daidaixia.app.1907291232.apk?sign=portal@portal1564388054861&source=portalsite,2019-07-29
C10591617,同城鸽,便捷生活,潮州市宇罡网络科技有限公司,38.33MB,V3.3.3,2019-07-29,score_7,3万次,"同城鸽"是新一代城市服务生态体系的创新平台，是集策划设计、软件开发、平台运营为一体的综合型技术团队“宇罡网络科技有限公司”独立研发！“同城鸽”致力于汇集潮州全业态商家，力求打造出一站式生活需求服务，为潮州市民提供优质、贴心、精准的商城购物、同城物联、餐饮外卖、全民跑腿、热点资讯、智能社区等一系列生态体系服务。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/ea2ac6fb88804434bf007a912912333b.png,http://appdlc.hicloud.com/dl/appdl/application/apk/ea/ea2ac6fb88804434bf007a912912333b/cn.czyugang.tcg.client.1907290930.apk?sign=portal@portal1564388056181&source=portalsite,2019-07-29
C100661839,每日做到,实用工具,武汉手盟网络科技股份有限公司,5.65MB,1.2.1,2019-07-29,score_10,<10000次,每日做到就是这样的一款应用程序，它会让你像玩养成类游戏一样，养成你的人生目标。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/e11a2598157e45e78233e1e79427dcf4.png,http://appdlc.hicloud.com/dl/appdl/application/apk/e1/e11a2598157e45e78233e1e79427dcf4/com.shoumeng.meirizuodao.1907291114.apk?sign=portal@portal1564388057257&source=portalsite,2019-07-29
C100104987,众食安监管端,便捷生活,杭州祐全科技发展有限公司,87.29MB,1.3.2,2019-07-29,score_10,1万次,基于互联网+食品安,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/6f56594d401940469d309f58223b64f2.png,http://appdlc.hicloud.com/dl/appdl/application/apk/6f/6f56594d401940469d309f58223b64f2/com.example.innovation_cj.1907291140.apk?sign=portal@portal1564388057839&source=portalsite,2019-07-29
C100482015,水印相机,拍摄美化,北京小嘿科技有限责任公司,27.79MB,V1.7.0.146,2019-07-29,score_8,320万次,拍照片、拍视频实时加水印，方便快捷！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/cd63dc31f38045a68019a10965190694.png,http://appdlc.hicloud.com/dl/appdl/application/apk/cd/cd63dc31f38045a68019a10965190694/com.xhey.xcamera.1907291122.apk?sign=portal@portal1564388058561&source=portalsite,2019-07-29
C381,网易有道词典,教育,北京网易有道计算机系统有限公司,116.09MB,7.9.8,2019-07-29,score_10,4亿次,8亿人都在用的外语学习翻译词典,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/f4a0e38509f64ff38c08ce89b594129d.png,http://appdlc.hicloud.com/dl/appdl/application/apk/f4/f4a0e38509f64ff38c08ce89b594129d/com.youdao.dict.1907291157.apk?sign=portal@portal1564388059824&source=portalsite,2019-07-29
C100271289,会计头条,新闻阅读,北京云财信息技术有限公司,26.26MB,3.6.1,2019-07-29,score_10,136万次,会计人的大事，就看会计头条！财税资讯、实操干货、职场话题一手掌握，专业、及时、有料又有趣的会计人阅读平台。更有会计贴吧，聊工作、交朋友，发贴互动，会计人的专属社区！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/d411dcfefee34232bf5111c23d98882e.png,http://appdlc.hicloud.com/dl/appdl/application/apk/d4/d411dcfefee34232bf5111c23d98882e/com.wta.NewCloudApp.toutiao.1907291201.apk?sign=portal@portal1564388060327&source=portalsite,2019-07-29
C100887319,智慧茗园,实用工具,江西裕丰智能农业科技有限公司,36.53MB,1.0.20190725,2019-07-29,score_0,<10000次,智慧茗园是为了让种植生产茶叶更智能精准，从种植开始管控好每一片茶叶，用户只需登录手机APP，选择要查看的茶园,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/c3d4910c8059477ca221911d33a1924a.png,http://appdlc.hicloud.com/dl/appdl/application/apk/c3/c3d4910c8059477ca221911d33a1924a/com.yfkj.teagarden.1907291133.apk?sign=portal@portal1564388060866&source=portalsite,2019-07-29
C100708047,松江印协,教育,上海市松江区印刷协会,21.31MB,2.50.039,2019-07-29,score_0,<10000次,松江印协——由北京科印传媒文化股份有限公司打造，专注为上海市松江区印刷协会提供专业知识、资讯服务的App。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/fb1ab5f1bf5746d8805093b2d98fcefd.png,http://appdlc.hicloud.com/dl/appdl/application/apk/fb/fb1ab5f1bf5746d8805093b2d98fcefd/cn.touchv.acBNqx2.1907291409.apk?sign=portal@portal1564388061407&source=portalsite,2019-07-29
C100389289,顺鹿,出行导航,广州盈通电子科技有限公司,61.66MB,2.4.1,2019-07-29,score_9,29万次,顺鹿在手，出行无忧！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/f4c346bbe5284d4c8a3fb93351a24a3a.png,http://appdlc.hicloud.com/dl/appdl/application/apk/f4/f4c346bbe5284d4c8a3fb93351a24a3a/com.weconex.justgo.app.1907291128.apk?sign=portal@portal1564388064527&source=portalsite,2019-07-29
C10455971,四川观察,新闻阅读,四川金熊猫新媒体有限公司,35.37MB,3.3.3,2019-07-29,score_6,49万次,《四川观察》APP以原创独家短视频为核心竞争力，以新闻事件直播为亮点，代表四川权威声音，是四川时政新闻新媒体主流传播平台和主流政商圈精英人群的“朋友圈”。全方位解读四川本地新闻资讯，全方位的满足客户的需求，赶紧加入我们吧！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/c59ee3c04a1943fea9bfcd2028db2dc1.png,http://appdlc.hicloud.com/dl/appdl/application/apk/c5/c59ee3c04a1943fea9bfcd2028db2dc1/com.sctv.scfocus.1907290911.apk?sign=portal@portal1564388065081&source=portalsite,2019-07-29
